0.6261,14227
0.6262,29441
0.6263,58051
0.6264,45454
0.6265,13752
0.6266,2388
0.6267,38164
0.6268,2459
0.6269,12560
0.6270,34074
0.6271,17395
0.6272,70
0.6273,1071
0.6274,68284
0.6275,12859
0.6276,555
0.6277,27232
0.6278,41703
0.6279,7091
0.6280,20221
0.6281,31778
0.6282,626
0.6283,10724
0.6284,1071
0.6285,17894
0.6286,8335
0.6287,39792
0.6288,47278
0.6289,40853
0.6290,21260
0.6291,58172
0.6292,24341
0.6293,47278
0.6294,55718
0.6295,51885
0.6296,28778
0.6297,55718
0.6298,1071
0.6299,943
0.6300,38180
0.6301,36962
0.6302,11590
0.6303,50057
0.6304,6491
0.6305,19646
0.6306,30226
0.6307,22181
0.6308,47672
0.6309,58004
0.6310,27196
0.6311,58051
0.6312,34074
0.6313,19370
0.6314,16310
0.6315,39209
0.6316,1587
0.6317,1700
0.6318,65269
0.6319,362
0.6320,20338
0.6321,1929
0.6322,1862
0.6323,33581
0.6324,19646
0.6325,1071
0.6326,4653
0.6327,55139
0.6328,1669
0.6329,17876
0.6330,626
0.6331,15377
0.6332,7144
0.6333,3165
0.6334,4462
0.6335,16153
0.6336,8335
0.6337,41202
0.6338,5190
0.6339,59076
0.6340,28185
0.6341,19764
0.6342,51159
0.6343,15895
0.6344,30482
0.6345,14255
0.6346,49321
0.6347,41645
0.6348,16310
0.6349,2096
0.6350,18492
0.6351,9934
0.6352,17643
0.6353,5342
0.6354,17853
0.6355,6405
0.6356,53264
0.6357,12622
0.6358,28843
0.6359,50057
0.6360,74431
0.6361,30885
0.6362,4041
0.6363,5815
0.6364,10590
0.6365,30316
0.6366,70809
0.6367,7144
0.6368,7091
0.6369,27768
0.6370,6133
0.6371,24569
0.6372,17395
0.6373,4657
0.6374,18406
0.6375,6405
0.6376,4657
0.6377,16310
0.6378,19446
0.6379,14508
0.6380,29341
0.6381,3789
0.6382,4628
0.6383,71669
0.6384,20807
0.6385,4657
0.6386,6364
0.6387,26100
0.6388,24569
0.6389,1483
0.6390,11065
0.6391,27061
0.6392,14227
0.6393,68878
0.6394,17192
0.6395,4459
0.6396,25943
0.6397,70772
0.6398,18297
0.6399,48412
0.6400,15300
0.6401,1929
0.6402,47897
0.6403,51914
0.6404,15445
0.6405,39625
0.6406,52441
0.6407,2096
0.6408,19370
0.6409,61470
0.6410,18479
0.6411,17719
0.6412,27858
0.6413,53042
0.6414,2170
0.6415,1669
0.6416,503
0.6417,47897
0.6418,14227
0.6419,13752
0.6420,27405
0.6421,21078
0.6422,13752
0.6423,70106
0.6424,53264
0.6425,37915
0.6426,11512
0.6427,54981
0.6428,47029
0.6429,19783
0.6430,20221
0.6431,24569
0.6432,16280
0.6433,56933
0.6434,59409
0.6435,1071
0.6436,230
0.6437,555
0.6438,15300
0.6439,45401
0.6440,1834
0.6441,2992
0.6442,36454
0.6443,1683
0.6444,20333
0.6445,5834
0.6446,24341
0.6447,61251
0.6448,15023
0.6449,39212
0.6450,11590
0.6451,17925
0.6452,1071
0.6453,68284
0.6454,48862
0.6455,26334
0.6456,1669
0.6457,29253
0.6458,29341
0.6459,1025
0.6460,72602
0.6461,18185
0.6462,38196
0.6463,6599
0.6464,27452
0.6465,71012
0.6466,6507
0.6467,2847
0.6468,4040
0.6469,18492
0.6470,16729
0.6471,57998
0.6472,57953
0.6473,61470
0.6474,53042
0.6475,9764
0.6476,19646
0.6477,17743
0.6478,17743
0.6479,219
0.6480,4608
0.6481,36835
0.6482,37915
0.6483,14905
0.6484,1071
0.6485,37081
0.6486,27293
0.6487,67679
0.6488,615
0.6489,49922
0.6490,5190
0.6491,60989
0.6492,22174
0.6493,18291
0.6494,57998
0.6495,26137
0.6496,7916
0.6497,27698
0.6498,66472
0.6499,5102
0.6500,7144
0.6501,5405
0.6502,1929
0.6503,30014
0.6504,1011
0.6505,4628
0.6506,2170
0.6507,19764
0.6508,47126
0.6509,42454
0.6510,7299
0.6511,38964
0.6512,36487
0.6513,47238
0.6514,18026
0.6515,59563
0.6516,1071
0.6517,2264
0.6518,37522
0.6519,18198
0.6520,7500
0.6521,67892
0.6522,16392
0.6523,9013
0.6524,3147
0.6525,9246
0.6526,1193
0.6527,59409
0.6528,27355
0.6529,19446
0.6530,26051
0.6531,1071
0.6532,28185
0.6533,1071
0.6534,26376
0.6535,27405
0.6536,38964
0.6537,62803
0.6538,2426
0.6539,29294
0.6540,26100
0.6541,27229
0.6542,29110
0.6543,17876
0.6544,18747
0.6545,25837
0.6546,21435
0.6547,33486
0.6548,32886
0.6549,59409
0.6550,35304
0.6551,70809
0.6552,268
0.6553,46951
0.6554,16153
0.6555,10876
0.6556,60909
0.6557,26311
0.6558,69534
0.6559,6364
0.6560,1669
0.6561,183
0.6562,61470
0.6563,38164
0.6564,14227
0.6565,14227
0.6566,29294
0.6567,70772
0.6568,555
0.6569,29110
0.6570,36782
0.6571,57477
0.6572,30885
0.6573,52791
0.6574,14364
0.6575,38591
0.6576,12560
0.6577,53042
0.6578,39212
0.6579,48302
0.6580,38037
0.6581,12622
0.6582,503
0.6583,18095
0.6584,1071
0.6585,47044
0.6586,47056
0.6587,6013
0.6588,11648
0.6589,55731
0.6590,3147
0.6591,2459
0.6592,17970
0.6593,70
0.6594,17192
0.6595,1687
0.6596,29294
0.6597,721
0.6598,22472
0.6599,21972
0.6600,30885
0.6601,17828
0.6602,17723
0.6603,9934
0.6604,17828
0.6605,30226
0.6606,1071
0.6607,55718
0.6608,17611
0.6609,47044
0.6610,15895
0.6611,17932
0.6612,8016
0.6613,7144
0.6614,69534
0.6615,1669
0.6616,15300
0.6617,268
0.6618,555
0.6619,27196
0.6620,67832
0.6621,55881
0.6622,2944
0.6623,32423
0.6624,4678
0.6625,555
0.6626,1834
0.6627,18696
0.6628,15399
0.6629,4662
0.6630,48078
0.6631,1833
0.6632,2388
0.6633,14227
0.6634,57953
0.6635,18291
0.6636,38292
0.6637,55184
0.6638,58172
0.6639,62003
0.6640,1929
0.6641,39712
0.6642,5405
0.6643,11914
0.6644,4657
0.6645,19962
0.6646,26376
0.6647,60989
0.6648,4459
0.6649,70673
0.6650,48651
0.6651,55881
0.6652,11065
0.6653,28185
0.6654,30226
0.6655,17414
0.6656,2096
0.6657,18696
0.6658,16310
0.6659,58105
0.6660,47056
0.6661,1071
0.6662,31654
0.6663,626
0.6664,26334
0.6665,47126
0.6666,30316
0.6667,12602
0.6668,2847
0.6669,46718
0.6670,58502
0.6671,721
0.6672,9934
0.6673,55814
0.6674,30014
0.6675,52927
0.6676,19524
0.6677,1071
0.6678,48030
0.6679,16937
0.6680,322
0.6681,18060
0.6682,47141
0.6683,14364
0.6684,18281
0.6685,42454
0.6686,15377
0.6687,25633
0.6688,19783
0.6689,60909
0.6690,46951
0.6691,27452
0.6692,41323
0.6693,555
0.6694,48030
0.6695,1071
0.6696,70
0.6697,20136
0.6698,58064
0.6699,67534
0.6700,58787
0.6701,17894
0.6702,54981
0.6703,14107
0.6704,8817
0.6705,50057
0.6706,20807
0.6707,27698
0.6708,6405
0.6709,17192
0.6710,28879
0.6711,1833
0.6712,721
0.6713,11492
0.6714,5405
0.6715,58004
0.6716,26311
0.6717,26776
0.6718,41703
0.6719,39712
0.6720,18040
0.6721,47305
0.6722,59407
0.6723,554
0.6724,1700
0.6725,28778
0.6726,47126
0.6727,26776
0.6728,36183
0.6729,342
0.6730,1429
0.6731,17139
0.6732,1967
0.6733,6013
0.6734,2847
0.6735,17719
0.6736,52890
0.6737,18288
0.6738,16729
0.6739,48514
0.6740,41703
0.6741,26137
0.6742,31778
0.6743,1071
0.6744,59738
0.6745,50362
0.6746,38627
0.6747,37120
0.6748,6599
0.6749,1071
0.6750,56933
0.6751,48078
0.6752,6821
0.6753,4838
0.6754,52958
0.6755,12602
0.6756,70809
0.6757,18297
0.6758,37915
0.6759,268
0.6760,56929
0.6761,14121
0.6762,38742
0.6763,1587
0.6764,33581
0.6765,28565
0.6766,15358
0.6767,15445
0.6768,40973
0.6769,48302
0.6770,17414
0.6771,13446
0.6772,4608
0.6773,37120
0.6774,26648
0.6775,1929
0.6776,62803
0.6777,29294
0.6778,47141
0.6779,58654
0.6780,47185
0.6781,37081
0.6782,4040
0.6783,18288
0.6784,70777
0.6785,39209
0.6786,13752
0.6787,555
0.6788,5565
0.6789,37081
0.6790,17643
0.6791,37522
0.6792,22200
0.6793,46696
0.6794,2179
0.6795,19805
0.6796,19477
0.6797,53264
0.6798,18297
0.6799,4662
0.6800,27356
0.6801,5834
0.6802,19783
0.6803,1071
0.6804,18026
0.6805,19370
0.6806,17395
0.6807,67659
0.6808,17723
0.6809,46999
0.6810,27572
0.6811,16376
0.6812,17414
0.6813,50921
0.6814,68284
0.6815,26100
0.6816,2096
0.6817,39792
0.6818,6821
0.6819,39615
0.6820,7671
0.6821,18492
0.6822,18696
0.6823,59409
0.6824,26776
0.6825,37018
0.6826,59738
0.6827,38742
0.6828,1929
0.6829,70
0.6830,16627
0.6831,2049
0.6832,28879
0.6833,14227
0.6834,5342
0.6835,22174
0.6836,61362
0.6837,26648
0.6838,29294
0.6839,21972
0.6840,2264
0.6841,40001
0.6842,18040
0.6843,16376
0.6844,25620
0.6845,1929
0.6846,45954
0.6847,2746
0.6848,3147
0.6849,21260
0.6850,14508
0.6851,52927
0.6852,41202
0.6853,28598
0.6854,27232
0.6855,38676
0.6856,56933
0.6857,57998
0.6858,7091
0.6859,16392
0.6860,38642
0.6861,6491
0.6862,28778
0.6863,69534
0.6864,27196
0.6865,1011
0.6866,18281
0.6867,18229
0.6868,70186
0.6869,11065
0.6870,20338
0.6871,37018
0.6872,1834
0.6873,5834
0.6874,67679
0.6875,19341
0.6876,38627
0.6877,58073
0.6878,5565
0.6879,18686
0.6880,13692
0.6881,38196
0.6882,37817
0.6883,1071
0.6884,70
0.6885,37522
0.6886,61362
0.6887,33713
0.6888,27196
0.6889,555
0.6890,1071
0.6891,57865
0.6892,39606
0.6893,59409
0.6894,35135
0.6895,1071
0.6896,57930
0.6897,7144
0.6898,47000
0.6899,1483
0.6900,4678
0.6901,58172
0.6902,58900
0.6903,61470
0.6904,53042
0.6905,3165
0.6906,14255
0.6907,17479
0.6908,18439
0.6909,39792
0.6910,29294
0.6911,58172
0.6912,55139
0.6913,69534
0.6914,342
0.6915,11001
0.6916,45401
0.6917,1071
0.6918,1669
0.6919,25620
0.6920,58615
0.6921,9013
0.6922,39212
0.6923,18101
0.6924,39712
0.6925,50057
0.6926,24569
0.6927,268
0.6928,17876
0.6929,40853
0.6930,20807
0.6931,51159
0.6932,48030
0.6933,68878
0.6934,24341
0.6935,19332
0.6936,1071
0.6937,17876
0.6938,4071
0.6939,57477
0.6940,29441
0.6941,555
0.6942,19370
0.6943,48862
0.6944,1051
0.6945,16310
0.6946,39132
0.6947,2352
0.6948,1929
0.6949,18942
0.6950,18229
0.6951,25846
0.6952,14227
0.6953,40628
0.6954,19477
0.6955,16280
0.6956,5565
0.6957,47029
0.6958,53042
0.6959,27061
0.6960,19341
0.6961,1071
0.6962,7916
0.6963,57930
0.6964,1071
0.6965,18439
0.6966,16729
0.6967,62803
0.6968,50139
0.6969,2388
0.6970,721
0.6971,27572
0.6972,18700
0.6973,52441
0.6974,503
0.6975,44274
0.6976,28778
0.6977,1929
0.6978,44274
0.6979,12084
0.6980,18747
0.6981,2992
0.6982,29341
0.6983,17395
0.6984,36256
0.6985,47185
0.6986,33722
0.6987,26051
0.6988,57921
0.6989,75165
0.6990,36487
0.6991,29327
0.6992,7500
0.6993,24950
0.6994,28843
0.6995,1444
0.6996,1346
0.6997,25877
0.6998,16422
0.6999,268
0.7000,17414
0.7001,4462
0.7002,7671
0.7003,5190
0.7004,46718
0.7005,26100
0.7006,50057
0.7007,38164
0.7008,31207
0.7009,27196
0.7010,11648
0.7011,18700
0.7012,28185
0.7013,27196
0.7014,5190
0.7015,35300
0.7016,1193
0.7017,12859
0.7018,27374
0.7019,29441
0.7020,37280
0.7021,3225
0.7022,1071
0.7023,39712
0.7024,38037
0.7025,37104
0.7026,3789
0.7027,7834
0.7028,29253
0.7029,44274
0.7030,19166
0.7031,1929
0.7032,2170
0.7033,17932
0.7034,70106
0.7035,57662
0.7036,53309
0.7037,8016
0.7038,19979
0.7039,51885
0.7040,19446
0.7041,7062
0.7042,20446
0.7043,16153
0.7044,1429
0.7045,5102
0.7046,19524
0.7047,55731
0.7048,2352
0.7049,18040
0.7050,51159
0.7051,18629
0.7052,15130
0.7053,14508
0.7054,48514
0.7055,74607
0.7056,70673
0.7057,27356
0.7058,47897
0.7059,46803
0.7060,60897
0.7061,14227
0.7062,1929
0.7063,19782
0.7064,53309
0.7065,44274
0.7066,2049
0.7067,9934
0.7068,1071
0.7069,60909
0.7070,1833
0.7071,37085
0.7072,39712
0.7073,4041
0.7074,219
0.7075,55690
0.7076,35033
0.7077,48478
0.7078,56933
0.7079,11648
0.7080,5959
0.7081,15445
0.7082,2179
0.7083,32086
0.7084,615
0.7085,5190
0.7086,1071
0.7087,1071
0.7088,28794
0.7089,50057
0.7090,5815
0.7091,20136
0.7092,1136
0.7093,2459
0.7094,17723
0.7095,52927
0.7096,22174
0.7097,50057
0.7098,49321
0.7099,26648
0.7100,11512
0.7101,46718
0.7102,724
0.7103,17853
0.7104,344
0.7105,1025
0.7106,31654
0.7107,17932
0.7108,1929
0.7109,1071
0.7110,51885
0.7111,18288
0.7112,59217
0.7113,1071
0.7114,4893
0.7115,225
0.7116,6821
0.7117,1071
0.7118,52554
0.7119,66472
0.7120,55881
0.7121,1071
0.7122,17828
0.7123,32086
0.7124,33581
0.7125,15130
0.7126,15
0.7127,19783
0.7128,2847
0.7129,39792
0.7130,183
0.7131,17414
0.7132,19782
0.7133,555
0.7134,18288
0.7135,7132
0.7136,30618
0.7137,1071
0.7138,5102
0.7139,59407
0.7140,26776
0.7141,57921
0.7142,32578
0.7143,1051
0.7144,37120
0.7145,17719
0.7146,43278
0.7147,55349
0.7148,17395
0.7149,11001
0.7150,31778
0.7151,18479
0.7152,20136
0.7153,24545
0.7154,7132
0.7155,70772
0.7156,47056
0.7157,3225
0.7158,822
0.7159,6821
0.7160,14364
0.7161,6599
0.7162,18060
0.7163,555
0.7164,26311
0.7165,1804
0.7166,55736
0.7167,61342
0.7168,55814
0.7169,4043
0.7170,18040
0.7171,12560
0.7172,14905
0.7173,17828
0.7174,55139
0.7175,58615
0.7176,14227
0.7177,626
0.7178,61251
0.7179,8133
0.7180,38591
0.7181,62976
0.7182,14227
0.7183,25837
0.7184,17828
0.7185,3065
0.7186,344
0.7187,39615
0.7188,38627
0.7189,6133
0.7190,19962
0.7191,57921
0.7192,7091
0.7193,16153
0.7194,39712
0.7195,6491
0.7196,40853
0.7197,70196
0.7198,38642
0.7199,55814
0.7200,22472
0.7201,721
0.7202,29435
0.7203,67679
0.7204,26311
0.7205,59738
0.7206,1071
0.7207,59217
0.7208,1833
0.7209,37104
0.7210,25877
0.7211,59409
0.7212,18696
0.7213,36454
0.7214,6821
0.7215,943
0.7216,39792
0.7217,2096
0.7218,14227
0.7219,4043
0.7220,2179
0.7221,342
0.7222,17853
0.7223,27858
0.7224,1071
0.7225,943
0.7226,15
0.7227,55731
0.7228,31778
0.7229,28843
0.7230,1071
0.7231,30226
0.7232,29327
0.7233,19332
0.7234,30986
0.7235,1051
0.7236,55349
0.7237,33647
0.7238,10876
0.7239,6507
0.7240,268
0.7241,22200
0.7242,17414
0.7243,6209
0.7244,73452
0.7245,14227
0.7246,10590
0.7247,24341
0.7248,58073
0.7249,66302
0.7250,9013
0.7251,2170
0.7252,17414
0.7253,14227
0.7254,67750
0.7255,322
0.7256,7500
0.7257,48302
0.7258,17611
0.7259,1071
0.7260,27232
0.7261,4608
0.7262,1025
0.7263,50057
0.7264,26781
0.7265,61470
0.7266,11065
0.7267,69534
0.7268,58298
0.7269,47029
0.7270,58787
0.7271,35304
0.7272,15023
0.7273,1929
0.7274,58502
0.7275,61697
0.7276,26776
0.7277,60989
0.7278,73686
0.7279,8810
0.7280,12560
0.7281,41703
0.7282,30316
0.7283,3165
0.7284,16729
0.7285,2170
0.7286,5979
0.7287,37817
0.7288,21972
0.7289,1833
0.7290,32424
0.7291,5834
0.7292,1071
0.7293,26334
0.7294,1617
0.7295,1929
0.7296,36256
0.7297,37150
0.7298,1136
0.7299,25620
0.7300,1071
0.7301,7508
0.7302,48884
0.7303,2944
0.7304,16153
0.7305,39209
0.7306,61151
0.7307,11353
0.7308,22174
0.7309,25943
0.7310,27229
0.7311,9013
0.7312,24950
0.7313,71315
0.7314,9245
0.7315,47887
0.7316,27111
0.7317,4459
0.7318,3073
0.7319,14227
0.7320,26852
0.7321,58051
0.7322,29441
0.7323,32454
0.7324,2170
0.7325,1136
0.7326,40853
0.7327,26790
0.7328,26648
0.7329,1071
0.7330,984
0.7331,17414
0.7332,68058
0.7333,15897
0.7334,1929
0.7335,19962
0.7336,39712
0.7337,17611
0.7338,28477
0.7339,47141
0.7340,1483
0.7341,11349
0.7342,58051
0.7343,30417
0.7344,8335
0.7345,52313
0.7346,6821
0.7347,18659
0.7348,40973
0.7349,1071
0.7350,28879
0.7351,53696
0.7352,26311
0.7353,555
0.7354,19163
0.7355,13730
0.7356,37085
0.7357,1929
0.7358,4893
0.7359,27405
0.7360,61697
0.7361,70196
0.7362,65150
0.7363,28477
0.7364,15897
0.7365,26776
0.7366,16422
0.7367,11065
0.7368,51159
0.7369,59217
0.7370,18198
0.7371,45
0.7372,14227
0.7373,1025
0.7374,27374
0.7375,11914
0.7376,7062
0.7377,7834
0.7378,67985
0.7379,555
0.7380,1333
0.7381,1683
0.7382,45954
0.7383,268
0.7384,2035
0.7385,9013
0.7386,18059
0.7387,2096
0.7388,27768
0.7389,40001
0.7390,11065
0.7391,1834
0.7392,13692
0.7393,2352
0.7394,35304
0.7395,16627
0.7396,58105
0.7397,13752
0.7398,1929
0.7399,5834
0.7400,8335
0.7401,18479
0.7402,9764
0.7403,58172
0.7404,28598
0.7405,8817
0.7406,55736
0.7407,68878
0.7408,13752
0.7409,5815
0.7410,30482
0.7411,14508
0.7412,1051
0.7413,1483
0.7414,37635
0.7415,626
0.7416,5815
0.7417,21972
0.7418,8133
0.7419,8810
0.7420,19052
0.7421,30226
0.7422,40991
0.7423,39625
0.7424,26622
0.7425,1929
0.7426,65269
0.7427,18629
0.7428,28565
0.7429,1333
0.7430,60909
0.7431,230
0.7432,29253
0.7433,626
0.7434,50050
0.7435,38819
0.7436,42454
0.7437,38591
0.7438,40973
0.7439,39212
0.7440,18492
0.7441,47305
0.7442,5342
0.7443,4653
0.7444,1929
0.7445,20372
0.7446,230
0.7447,59563
0.7448,48651
0.7449,23227
0.7450,13730
0.7451,68058
0.7452,29294
0.7453,32423
0.7454,18229
0.7455,16310
0.7456,14107
0.7457,47672
0.7458,4459
0.7459,51593
0.7460,7091
0.7461,17894
0.7462,14364
0.7463,37085
0.7464,1071
0.7465,33713
0.7466,74607
0.7467,27355
0.7468,39956
0.7469,30014
0.7470,17395
0.7471,18700
0.7472,33832
0.7473,1071
0.7474,29253
0.7475,33722
0.7476,70673
0.7477,2847
0.7478,5565
0.7479,1862
0.7480,7500
0.7481,31654
0.7482,7500
0.7483,75
0.7484,28843
0.7485,6507
0.7486,59738
0.7487,4653
0.7488,18470
0.7489,33832
0.7490,4356
0.7491,12354
0.7492,68058
0.7493,8335
0.7494,50139
0.7495,2944
0.7496,47141
0.7497,10848
0.7498,2847
0.7499,46718
0.7500,52441
0.7501,555
0.7502,60909
0.7503,53042
0.7504,1929
0.7505,27232
0.7506,4043
0.7507,7144
0.7508,18439
0.7509,21260
0.7510,47278
0.7511,60897
0.7512,18229
0.7513,25943
0.7514,342
0.7515,6599
0.7516,19341
0.7517,1071
0.7518,37280
0.7519,58004
0.7520,28778
0.7521,41499
0.7522,47672
0.7523,626
0.7524,26376
0.7525,12354
0.7526,12560
0.7527,65128
0.7528,2096
0.7529,50057
0.7530,47056
0.7531,33713
0.7532,65269
0.7533,58715
0.7534,3884
0.7535,29294
0.7536,27687
0.7537,30365
0.7538,1417
0.7539,14107
0.7540,1071
0.7541,15130
0.7542,1071
0.7543,1669
0.7544,2027
0.7545,16100
0.7546,27111
0.7547,26482
0.7548,31778
0.7549,28843
0.7550,13730
0.7551,28843
0.7552,27229
0.7553,17894
0.7554,47166
0.7555,822
0.7556,20136
0.7557,4893
0.7558,45454
0.7559,59738
0.7560,50921
0.7561,71319
0.7562,29435
0.7563,39132
0.7564,20372
0.7565,1071
0.7566,47166
0.7567,67659
0.7568,22472
0.7569,18059
0.7570,225
0.7571,19195
0.7572,17970
0.7573,19052
0.7574,26311
0.7575,4893
0.7576,1071
0.7577,31207
0.7578,12859
0.7579,20372
0.7580,36962
0.7581,55562
0.7582,56933
0.7583,18281
0.7584,49321
0.7585,1669
0.7586,19394
0.7587,27229
0.7588,36831
0.7589,555
0.7590,38164
0.7591,25633
0.7592,37635
0.7593,6364
0.7594,1526
0.7595,7500
0.7596,2027
0.7597,37085
0.7598,19805
0.7599,1346
0.7600,47672
0.7601,989
0.7602,42096
0.7603,7834
0.7604,37150
0.7605,12859
0.7606,12354
0.7607,19370
0.7608,38601
0.7609,1417
0.7610,39712
0.7611,11666
0.7612,555
0.7613,26051
0.7614,22178
0.7615,27229
0.7616,555
0.7617,268
0.7618,58731
0.7619,53042
0.7620,52441
0.7621,22181
0.7622,32424
0.7623,13752
0.7624,2201
0.7625,14508
0.7626,4678
0.7627,47897
0.7628,1833
0.7629,724
0.7630,19783
0.7631,27356
0.7632,19782
0.7633,47305
0.7634,66472
0.7635,14227
0.7636,58172
0.7637,4356
0.7638,17932
0.7639,1071
0.7640,18229
0.7641,50456
0.7642,20865
0.7643,11914
0.7644,2339
0.7645,18911
0.7646,57930
0.7647,2339
0.7648,52791
0.7649,17723
0.7650,26776
0.7651,13730
0.7652,22181
0.7653,55349
0.7654,4628
0.7655,14255
0.7656,70809
0.7657,30618
0.7658,59021
0.7659,23227
0.7660,47672
0.7661,65150
0.7662,26776
0.7663,11648
0.7664,2027
0.7665,72602
0.7666,18059
0.7667,4628
0.7668,47672
0.7669,25837
0.7670,33486
0.7671,17920
0.7672,19477
0.7673,24341
0.7674,33486
0.7675,1071
0.7676,28565
0.7677,19636
0.7678,2339
0.7679,1025
0.7680,25633
0.7681,1071
0.7682,70777
0.7683,18101
0.7684,37522
0.7685,6821
0.7686,5405
0.7687,52441
0.7688,14227
0.7689,50057
0.7690,37085
0.7691,70106
0.7692,27858
0.7693,10724
0.7694,26334
0.7695,9000
0.7696,20221
0.7697,2388
0.7698,30417
0.7699,16644
0.7700,54981
0.7701,17192
0.7702,503
0.7703,26927
0.7704,8810
0.7705,15606
0.7706,24545
0.7707,26759
0.7708,5102
0.7709,18288
0.7710,18911
0.7711,1669
0.7712,19301
0.7713,28003
0.7714,1136
0.7715,35304
0.7716,61342
0.7717,6599
0.7718,2264
0.7719,18281
0.7720,41499
0.7721,1669
0.7722,19805
0.7723,66472
0.7724,1862
0.7725,37522
0.7726,15399
0.7727,12370
0.7728,20333
0.7729,53226
0.7730,48302
0.7731,4043
0.7732,15895
0.7733,6209
0.7734,268
0.7735,13752
0.7736,1929
0.7737,14255
0.7738,58502
0.7739,18439
0.7740,22174
0.7741,6599
0.7742,18629
0.7743,19301
0.7744,2685
0.7745,5834
0.7746,47305
0.7747,31778
0.7748,47238
0.7749,36831
0.7750,1133
0.7751,69534
0.7752,28794
0.7753,18406
0.7754,33713
0.7755,6821
0.7756,74431
0.7757,1669
0.7758,2179
0.7759,30189
0.7760,5815
0.7761,30885
0.7762,22200
0.7763,29294
0.7764,1669
0.7765,53308
0.7766,13752
0.7767,11666
0.7768,1929
0.7769,56907
0.7770,47319
0.7771,73686
0.7772,26311
0.7773,30014
0.7774,12859
0.7775,47242
0.7776,18696
0.7777,67832
0.7778,46999
0.7779,17970
0.7780,51885
0.7781,1617
0.7782,27061
0.7783,1071
0.7784,47263
0.7785,37548
0.7786,20372
0.7787,8810
0.7788,322
0.7789,6491
0.7790,49993
0.7791,69534
0.7792,58298
0.7793,40001
0.7794,43278
0.7795,11648
0.7796,61251
0.7797,36831
0.7798,18026
0.7799,22472
0.7800,43278
0.7801,38180
0.7802,17719
0.7803,18700
0.7804,5190
0.7805,31997
0.7806,26927
0.7807,14107
0.7808,52441
0.7809,12354
0.7810,47958
0.7811,5191
0.7812,6821
0.7813,37635
0.7814,19636
0.7815,39712
0.7816,48030
0.7817,18747
0.7818,9003
0.7819,5565
0.7820,60909
0.7821,19052
0.7822,2096
0.7823,36183
0.7824,58731
0.7825,73686
0.7826,268
0.7827,37085
0.7828,4628
0.7829,22200
0.7830,1071
0.7831,6599
0.7832,39625
0.7833,5565
0.7834,26219
0.7835,6599
0.7836,1071
0.7837,4459
0.7838,52313
0.7839,17970
0.7840,58900
0.7841,48078
0.7842,1071
0.7843,1929
0.7844,48078
0.7845,18288
0.7846,46803
0.7847,36831
0.7848,14042
0.7849,37085
0.7850,16153
0.7851,38292
0.7852,59217
0.7853,1929
0.7854,47672
0.7855,5405
0.7856,73686
0.7857,37081
0.7858,52890
0.7859,4040
0.7860,342
0.7861,21260
0.7862,57921
0.7863,16644
0.7864,4041
0.7865,5342
0.7866,38591
0.7867,56933
0.7868,1929
0.7869,35033
0.7870,18479
0.7871,4653
0.7872,38292
0.7873,11233
0.7874,41323
0.7875,37817
0.7876,46718
0.7877,27111
0.7878,626
0.7879,58051
0.7880,7916
0.7881,1071
0.7882,1417
0.7883,25933
0.7884,41703
0.7885,555
0.7886,71012
0.7887,19603
0.7888,60909
0.7889,344
0.7890,26340
0.7891,1929
0.7892,35304
0.7893,27768
0.7894,7144
0.7895,18470
0.7896,13730
0.7897,15300
0.7898,14364
0.7899,5191
0.7900,615
0.7901,60909
0.7902,1417
0.7903,15358
0.7904,36663
0.7905,39712
0.7906,18026
0.7907,70673
0.7908,225
0.7909,60102
0.7910,27313
0.7911,4040
0.7912,15445
0.7913,29435
0.7914,26100
0.7915,10054
0.7916,14227
0.7917,7299
0.7918,47126
0.7919,9764
0.7920,17192
0.7921,38601
0.7922,29294
0.7923,6364
0.7924,20865
0.7925,19166
0.7926,50057
0.7927,1071
0.7928,1929
0.7929,1071
0.7930,48078
0.7931,47887
0.7932,1071
0.7933,14227
0.7934,4462
0.7935,22472
0.7936,5102
0.7937,1071
0.7938,14894
0.7939,32086
0.7940,26852
0.7941,1929
0.7942,16310
0.7943,53669
0.7944,75165
0.7945,51885
0.7946,943
0.7947,12859
0.7948,47126
0.7949,26482
0.7950,48078
0.7951,37635
0.7952,4459
0.7953,50650
0.7954,70003
0.7955,5191
0.7956,3884
0.7957,25933
0.7958,16153
0.7959,37915
0.7960,5102
0.7961,41202
0.7962,39625
0.7963,18281
0.7964,8335
0.7965,18492
0.7966,28003
0.7967,555
0.7968,4043
0.7969,27061
0.7970,50139
0.7971,33581
0.7972,19636
0.7973,38591
0.7974,1929
0.7975,1687
0.7976,6364
0.7977,9013
0.7978,30226
0.7979,18288
0.7980,39615
0.7981,17396
0.7982,5389
0.7983,69534
0.7984,10724
0.7985,5389
0.7986,10848
0.7987,1071
0.7988,1011
0.7989,18229
0.7990,26622
0.7991,27768
0.7992,14107
0.7993,322
0.7994,25943
0.7995,8810
0.7996,54981
0.7997,74431
0.7998,47263
0.7999,75
0.8000,27356
0.8001,18659
0.8002,13692
0.8003,12370
0.8004,2746
0.8005,24341
0.8006,17643
0.8007,17395
0.8008,51593
0.8009,67832
0.8010,3147
0.8011,38601
0.8012,27572
0.8013,26776
0.8014,17396
0.8015,2096
0.8016,37280
0.8017,16729
0.8018,1929
0.8019,48302
0.8020,1929
0.8021,12287
